model_name,brand,body_type,segment,price_eur,maintenance_cost_year,seating_capacity,boot_capacity_l,safety_rating,energy_cost_100km,powertrain_type,fuel_type,sustainable,coche_familiar,costo_energia_anual,costo_total_anual,cto_5y,prop_cto_ingreso
Audi QQ-4,Audi,Wagon,F,116961,704,5,853,4,9.98,Diesel,Diesel,0,1,1497.0,2201.0,127966.0,3.686081345777163
Skoda PP-2,Skoda,Hatchback,D,58193,655,5,517,4,7.86,Diesel,Diesel,0,0,1179.0,1834.0,67363.0,1.9404021200599146
Volkswagen D33,Volkswagen,Pickup,D,55884,520,5,0,4,8.07,Diesel,Diesel,0,0,1210.5,1730.5,64536.5,1.8589843299919346
Volkswagen 111,Volkswagen,MPV,F,111051,852,8,964,5,10.34,Petrol,Petrol,0,0,1551.0,2403.0,123066.0,3.5449360525406153
DS Automobiles 888,DS Automobiles,SUV,C,47924,699,5,656,4,5.04,Hybrid,Petrol+Electric,1,1,756.0,1455.0,55199.0,1.5900161308906555
Volvo B4 Pro,Volvo,SUV,E,69146,644,7,492,4,9.14,Diesel,Diesel,0,0,1371.0,2015.0,79221.0,2.281973729692361
Skoda XX9,Skoda,Crossover,A,29528,611,6,500,4,6.08,Diesel,Diesel,0,1,912.0,1523.0,37143.0,1.0699101278949188
Citroën Z1x,Citroën,Sedan,C,40966,507,5,472,4,9.12,Petrol,Petrol,0,0,1367.9999999999998,1874.9999999999998,50341.0,1.450080654453278
Cupra 111,Cupra,Crossover,C,42564,509,5,743,4,6.59,Diesel,Diesel,0,1,988.5,1497.5,50051.5,1.4417415600875676
Peugeot KK-11,Peugeot,Wagon,A,23365,203,5,637,4,5.0,Hybrid,Petrol+Electric,1,1,750.0,953.0,28130.0,0.8102892038253255
Suzuki UU-3,Suzuki,SUV,B,27991,597,5,654,5,9.68,Petrol,Petrol,0,1,1452.0,2049.0,38236.0,1.1013941698352345
Citroën DD5,Citroën,Hatchback,A,26068,519,5,464,3,12.33,Petrol,Petrol,0,0,1849.5,2368.5,37910.5,1.0920180896416638
BMW FF6,BMW,MPV,C,44493,664,6,904,4,6.9,Hybrid,Petrol+Electric,1,0,1035.0,1699.0,52988.0,1.526327917962899
Honda 222,Honda,Hatchback,A,30266,657,5,352,4,8.91,Diesel,Diesel,0,0,1336.5,1993.5,40233.5,1.1589324807005414
Volkswagen F33,Volkswagen,Crossover,C,41012,568,5,557,4,8.01,Diesel,Diesel,0,1,1201.5,1769.5,49859.5,1.4362109690056457
Subaru NN-55,Subaru,Hatchback,D,60375,647,5,496,4,9.14,Diesel,Diesel,0,0,1371.0,2018.0,70465.0,2.029755732227215
Peugeot HH-9,Peugeot,Hatchback,C,41714,450,5,512,4,6.9,Hybrid,Diesel+Electric,1,0,1035.0,1485.0,49139.0,1.4154568498674962
Hyundai FF-33,Hyundai,Hatchback,D,57853,465,5,428,5,8.49,Diesel,Diesel,0,0,1273.5,1738.5,66545.5,1.9168539002189193
Kia M5,Kia,SUV,A,26938,378,6,742,4,8.18,Hybrid,Petrol+Electric,1,1,1227.0,1605.0,34963.0,1.0071148749855974
Suzuki E22,Suzuki,Crossover,D,62060,518,5,592,4,10.29,Diesel,Diesel,0,1,1543.4999999999998,2061.5,72367.5,2.0845575527134463
Volkswagen F7x,Volkswagen,SUV,B,32212,513,7,685,4,12.22,Petrol,Petrol,0,1,1833.0,2346.0,43942.0,1.2657564235511003
Mitsubishi WW5,Mitsubishi,Crossover,C,47450,682,6,756,4,8.59,Diesel,Diesel,0,1,1288.5,1970.5,57302.5,1.6506077889157738
DS Automobiles G4x,DS Automobiles,Crossover,C,46751,692,7,681,5,6.08,Diesel,Diesel,0,1,912.0,1604.0,54771.0,1.5776875216038715
Peugeot X9,Peugeot,Hatchback,E,77225,418,5,470,4,11.7,Petrol,Petrol,0,0,1755.0,2173.0,88090.0,2.5374467104505127
Citroën GG-5,Citroën,Hatchback,F,109645,728,5,481,5,9.23,Hybrid,Petrol+Electric,1,0,1384.5,2112.5,120207.5,3.462596497292315
Ford K-Class,Ford,Crossover,D,60364,649,5,424,4,6.89,Diesel,Diesel,0,0,1033.5,1682.5,68776.5,1.9811182163843761
Audi K9,Audi,Crossover,D,54503,641,7,711,4,10.56,Petrol,Petrol,0,1,1584.0,2225.0,65628.0,1.8904251641894227
Mazda Q9 Pro,Mazda,Crossover,C,38508,554,7,627,4,8.77,Hybrid,Petrol+Electric,1,1,1315.5,1869.5,47855.5,1.3784854245880862
Hyundai AA5,Hyundai,Sedan,D,54617,369,5,513,4,7.59,Hybrid,Petrol+Electric,1,0,1138.5,1507.5,62154.5,1.7903704343818412
Volkswagen AA-33,Volkswagen,Coupe,B,27161,516,3,370,4,12.99,Petrol,Petrol,0,0,1948.5,2464.5,39483.5,1.1373286092867843
Toyota M7,Toyota,Hatchback,B,27961,681,5,455,4,5.0,Hybrid,Petrol+Electric,1,0,750.0,1431.0,35116.0,1.011522064754004
Toyota W6 Pro,Toyota,Crossover,F,105548,494,7,620,4,12.33,Petrol,Petrol,0,1,1849.5,2343.5,117265.5,3.377851711026616
Opel 666,Opel,Hatchback,F,110526,588,5,514,4,7.74,Diesel,Diesel,0,0,1161.0,1749.0,119271.0,3.435620463187003
Mini WW-8,Mini,Crossover,C,36578,278,6,614,4,9.15,Petrol,Petrol,0,1,1372.5,1650.5,44830.5,1.2913498098859315
Audi II-33,Audi,SUV,B,32460,537,6,662,4,8.28,Diesel,Diesel,0,1,1242.0,1779.0,41355.0,1.19123746975458
Skoda O4x,Skoda,Wagon,B,27250,340,5,543,5,10.08,Petrol,Petrol,0,1,1512.0,1852.0,36510.0,1.0516764604217075
Vauxhall U66,Vauxhall,Hatchback,C,40971,439,5,301,4,5.07,Hybrid,Petrol+Electric,1,0,760.5,1199.5,46968.5,1.3529352459960824
Renault H5x,Renault,Crossover,B,36475,565,7,551,3,10.77,Hybrid,Petrol+Electric,1,1,1615.5,2180.5,47377.5,1.3647165572070514
Ford P88,Ford,Hatchback,D,59669,706,5,302,4,5.0,Hybrid,Diesel+Electric,1,0,750.0,1456.0,66949.0,1.9284767830395206
BMW LL-33,BMW,Crossover,A,24062,309,7,613,5,6.08,Diesel,Diesel,0,1,912.0,1221.0,30167.0,0.8689653185850904
Volvo M33,Volvo,Hatchback,B,40073,510,5,470,4,7.37,Hybrid,Petrol+Electric,1,0,1105.5,1615.5,48150.5,1.3869829473441642
BMW O2,BMW,Hatchback,B,26274,476,5,372,4,10.93,Petrol,Petrol,0,0,1639.5,2115.5,36851.5,1.0615134232054384
Subaru M9x,Subaru,Wagon,D,46921,530,5,518,5,10.22,Petrol,Petrol,0,1,1533.0,2063.0,57236.0,1.6486922456504205
Kia 333,Kia,Hatchback,C,43744,682,5,494,4,8.05,Diesel,Diesel,0,0,1207.5,1889.5,53191.5,1.5321897684064985
Vauxhall V6,Vauxhall,Sedan,C,33138,612,5,544,5,11.18,Petrol,Petrol,0,0,1677.0,2289.0,44583.0,1.2842205323193916
Cupra E55,Cupra,Coupe,D,49708,704,2,215,4,8.9,Diesel,Diesel,0,0,1335.0,2039.0,59903.0,1.7255156123977418
Subaru 666,Subaru,Coupe,D,55109,613,4,361,4,11.64,Petrol,Petrol,0,0,1746.0,2359.0,66904.0,1.9271805507546953
Kia G1x,Kia,Coupe,C,36047,511,2,282,4,9.3,Petrol,Petrol,0,0,1395.0,1906.0,45577.0,1.3128528632330914
Volvo T66,Volvo,SUV,D,53027,516,5,658,5,7.77,Diesel,Diesel,0,1,1165.5,1681.5,61434.5,1.7696307178246342
Bentley WW7,Bentley,SUV,C,46640,641,5,749,4,7.39,Hybrid,Petrol+Electric,1,1,1108.5,1749.5,55387.5,1.5954459039059798
Mazda OO-4,Mazda,Wagon,D,58162,535,5,593,4,8.69,Diesel,Diesel,0,1,1303.5,1838.5,67354.5,1.940157276183892
Jaguar WW-33,Jaguar,Hatchback,C,41879,416,5,342,5,5.0,Hybrid,Petrol+Electric,1,0,750.0,1166.0,47709.0,1.3742654683719322
Peugeot F5x,Peugeot,Wagon,E,73111,723,5,872,5,12.94,Diesel,Diesel,0,1,1941.0,2664.0,86431.0,2.4896589468832815
Volvo B77,Volvo,Hatchback,F,109370,806,5,324,4,7.93,Diesel,Diesel,0,0,1189.5,1995.5,119347.5,3.4378240580712065
Hyundai C6x,Hyundai,MPV,D,49034,526,5,753,3,13.29,Petrol,Petrol,0,0,1993.4999999999998,2519.5,61631.5,1.775305334715981
Renault U-Class,Renault,Crossover,E,74531,742,5,508,4,8.26,Diesel,Diesel,0,1,1239.0,1981.0,84436.0,2.432192648922687
Renault V9,Renault,SUV,B,31151,530,5,516,4,10.22,Diesel,Diesel,0,1,1533.0,2063.0,41466.0,1.194434842723816
Cupra DD4,Cupra,SUV,D,62516,618,6,783,4,10.42,Diesel,Diesel,0,1,1563.0,2181.0,73421.0,2.1149037907593042
Fiat ZZ-2,Fiat,Sedan,B,29158,541,5,479,4,10.15,Petrol,Petrol,0,0,1522.5,2063.5,39475.5,1.137098167991704
Renault VV-9,Renault,SUV,B,38751,450,7,814,5,7.65,Petrol,Petrol,0,1,1147.5,1597.5,46738.5,1.3463100587625303
Skoda B5,Skoda,Wagon,C,40417,676,5,807,5,9.34,Diesel,Diesel,0,1,1401.0,2077.0,50802.0,1.4633598340822676
Seat H3 Pro,Seat,Crossover,D,59410,579,5,641,4,7.62,Diesel,Diesel,0,1,1143.0,1722.0,68020.0,1.9593271114183661
Nissan 222,Nissan,SUV,D,53522,584,6,663,5,6.08,Diesel,Diesel,0,1,912.0,1496.0,61002.0,1.7571724853093675
Aston Martin E22,Aston Martin,Sedan,E,76929,691,5,415,5,8.58,Diesel,Diesel,0,0,1287.0,1978.0,86819.0,2.500835349694665
DS Automobiles C66,DS Automobiles,Wagon,C,43593,634,5,725,4,7.93,Hybrid,Petrol+Electric,1,1,1189.5,1823.5,52710.5,1.5183344855398087
Mazda R-Class,Mazda,SUV,E,72413,361,7,805,4,8.39,Petrol,Petrol,0,1,1258.5,1619.5,80510.5,2.319117985943081
Honda SS3,Honda,Sedan,E,75447,512,5,389,4,6.08,Diesel,Diesel,0,0,912.0,1424.0,82567.0,2.3783558013596036
Opel S7x,Opel,MPV,D,57103,669,6,922,4,5.02,Hybrid,Petrol+Electric,1,0,752.9999999999999,1422.0,64213.0,1.8496658601221339
Mini Q7 Pro,Mini,SUV,B,30300,578,7,605,5,12.11,Petrol,Petrol,0,1,1816.5,2394.5,42272.5,1.2176662057840766
Renault A-Class,Renault,SUV,C,44515,544,7,613,5,9.18,Diesel,Diesel,0,1,1377.0,1921.0,54120.0,1.55893536121673
Mercedes-Benz 666,Mercedes-Benz,Pickup,D,53456,538,5,0,4,10.31,Petrol,Petrol,0,0,1546.5,2084.5,63878.5,1.840030533471598
Cupra S-Class,Cupra,SUV,F,103368,714,7,704,5,9.59,Petrol,Petrol,0,1,1438.5,2152.5,114130.5,3.28754752851711
Mini N5,Mini,MPV,A,28012,718,7,886,5,5.0,Hybrid,Petrol+Electric,1,0,750.0,1468.0,35352.0,1.0183200829588663
Opel E-Class,Opel,Wagon,C,47686,573,5,568,3,7.65,Diesel,Diesel,0,1,1147.5,1720.5,56288.5,1.6213993547643737
Subaru N3,Subaru,Crossover,C,47859,736,7,662,3,6.8,Hybrid,Petrol+Electric,1,1,1020.0,1756.0,56639.0,1.6314955640050697
Ferrari Q8 Pro,Ferrari,Sedan,C,48267,721,5,616,5,11.18,Diesel,Diesel,0,0,1677.0,2398.0,60257.0,1.735712639705035
Opel Q4 Pro,Opel,Hatchback,D,53594,453,5,351,3,12.84,Petrol,Petrol,0,0,1926.0,2379.0,65489.0,1.8864212466874064
Citroën RR6,Citroën,SUV,A,26619,444,7,459,4,10.36,Petrol,Petrol,0,0,1554.0,1998.0,36609.0,1.0545281714483234
Audi V7x,Audi,Hatchback,C,47540,683,5,356,4,7.13,Hybrid,Petrol+Electric,1,0,1069.5,1752.5,56302.5,1.621802627030764
Toyota N-Class,Toyota,Hatchback,D,57454,779,5,358,4,13.89,Petrol,Petrol,0,0,2083.5,2862.5,71766.5,2.0672456504205554
Alfa Romeo 777,Alfa Romeo,Crossover,C,38372,510,7,581,4,9.12,Petrol,Petrol,0,1,1367.9999999999998,1877.9999999999998,47762.0,1.3757921419518377
Volvo G55,Volvo,Wagon,B,43221,754,5,514,5,10.54,Diesel,Diesel,0,1,1580.9999999999998,2335.0,54896.0,1.5812881668394976
Renault D33,Renault,Hatchback,C,44057,621,5,426,5,12.05,Petrol,Petrol,0,0,1807.5,2428.5,56199.5,1.6188356953566079
Porsche E3x,Porsche,Wagon,C,41404,525,5,602,5,5.87,Hybrid,Petrol+Electric,1,1,880.5,1405.5,48431.5,1.3950771978338519
Nissan 333,Nissan,MPV,F,119672,705,5,780,4,8.2,Hybrid,Petrol+Electric,1,0,1230.0,1935.0,129347.0,3.7258612743403616
Land Rover K2,Land Rover,Wagon,D,57893,467,5,624,4,7.55,Diesel,Diesel,0,1,1132.5,1599.5,65890.5,1.8979865191842378
Mercedes-Benz K3,Mercedes-Benz,Wagon,F,101805,600,5,863,4,9.44,Petrol,Petrol,0,1,1416.0,2016.0,111885.0,3.2228655375043207
Nissan S-Class,Nissan,Wagon,B,31471,512,5,692,5,9.95,Diesel,Diesel,0,1,1492.5,2004.5,41493.5,1.1952269846756538
Vauxhall 888,Vauxhall,Sedan,D,53621,750,5,617,5,7.4,Diesel,Diesel,0,0,1110.0,1860.0,62921.0,1.8124495909667013
Skoda T2 Pro,Skoda,SUV,C,43391,635,5,770,4,9.94,Diesel,Diesel,0,1,1491.0,2126.0,54021.0,1.556083650190114
Renault 888,Renault,MPV,D,60390,571,6,870,4,10.16,Petrol,Petrol,0,0,1524.0,2095.0,70865.0,2.0412777969812193
Citroën O55,Citroën,Crossover,C,45876,743,6,522,3,8.85,Diesel,Diesel,0,1,1327.5,2070.5,56228.5,1.6196710450512732
Citroën D3 Pro,Citroën,Wagon,B,30317,378,5,837,5,10.12,Diesel,Diesel,0,1,1517.9999999999998,1895.9999999999998,39797.0,1.1463590275377347
Alfa Romeo X4 Pro,Alfa Romeo,Pickup,A,30737,407,4,0,4,8.33,Petrol,Petrol,0,0,1249.5,1656.5,39019.5,1.1239630141721397
Opel 999,Opel,Sedan,D,46957,674,5,428,4,11.07,Petrol,Petrol,0,0,1660.5,2334.5,58629.5,1.6888322387371817
Citroën B4,Citroën,SUV,D,55949,647,5,749,4,5.0,Hybrid,Petrol+Electric,1,1,750.0,1397.0,62934.0,1.8128240580712063
Mazda O7x,Mazda,Crossover,B,30957,322,7,489,4,13.27,Petrol,Petrol,0,0,1990.5,2312.5,42519.5,1.224781080769674
Volkswagen Z3,Volkswagen,Hatchback,D,59071,621,5,416,3,6.66,Hybrid,Petrol+Electric,1,0,999.0,1620.0,67171.0,1.9348715289779927
Skoda B1,Skoda,Crossover,D,69187,513,5,448,4,10.6,Diesel,Diesel,0,0,1590.0,2103.0,79702.0,2.2958290125590506
Honda GG3,Honda,Coupe,C,42060,491,2,302,4,12.16,Petrol,Petrol,0,0,1824.0,2315.0,53635.0,1.5449648577025004
Audi L4 Pro,Audi,Crossover,C,43081,598,7,470,4,5.6,Hybrid,Diesel+Electric,1,0,840.0,1438.0,50271.0,1.4480642931213275
Renault N4 Pro,Renault,Sedan,E,71055,579,5,585,5,15.15,Petrol,Petrol,0,0,2272.5,2851.5,85312.5,2.457440373314898
Renault 666,Renault,Wagon,D,56457,576,5,619,5,11.69,Petrol,Petrol,0,1,1753.5,2329.5,68104.5,1.9617611475976495
Volkswagen L3,Volkswagen,Hatchback,D,58679,476,5,518,4,7.31,Hybrid,Petrol+Electric,1,0,1096.5,1572.5,66541.5,1.9167386795713792
Lamborghini H-Class,Lamborghini,MPV,D,53614,690,7,615,3,11.59,Petrol,Petrol,0,0,1738.5,2428.5,65756.5,1.8941266274916464
Volkswagen SS-1,Volkswagen,Hatchback,D,60598,661,5,466,3,5.74,Hybrid,Petrol+Electric,1,0,861.0,1522.0,68208.0,1.964742481852748
Citroën SS3,Citroën,Convertible,B,38979,465,4,190,3,7.12,Hybrid,Petrol+Electric,1,0,1068.0,1533.0,46644.0,1.3435879709643967
DS Automobiles U3x,DS Automobiles,SUV,E,71934,607,6,658,5,9.25,Hybrid,Petrol+Electric,1,1,1387.5,1994.5,81906.5,2.3593299919345547
Rolls-Royce B8,Rolls-Royce,SUV,C,38836,479,7,805,5,6.68,Hybrid,Petrol+Electric,1,1,1002.0,1481.0,46241.0,1.331979490724738
Renault S7x,Renault,SUV,D,55931,511,5,532,5,6.84,Hybrid,Petrol+Electric,1,1,1026.0,1537.0,63616.0,1.832469178476783
Opel P77,Opel,Sedan,E,68778,649,5,398,4,10.18,Diesel,Diesel,0,0,1527.0,2176.0,79658.0,2.29456158543611
Lancia HH-3,Lancia,SUV,D,52759,734,6,673,3,13.28,Petrol,Petrol,0,1,1992.0,2726.0,66389.0,1.9123458923839152
Vauxhall G9 Pro,Vauxhall,Coupe,C,43585,467,4,333,5,8.76,Diesel,Diesel,0,0,1314.0,1781.0,52490.0,1.5119829473441642
Ford W4x,Ford,Coupe,B,37737,612,2,248,3,12.06,Petrol,Petrol,0,0,1809.0,2421.0,49842.0,1.4357068786726581
Mercedes-Benz QQ-7,Mercedes-Benz,Hatchback,C,41003,655,5,358,4,10.63,Petrol,Petrol,0,0,1594.5000000000002,2249.5,52250.5,1.5050841110727042
Mercedes-Benz 666,Mercedes-Benz,Crossover,C,48326,714,7,621,4,9.22,Diesel,Diesel,0,1,1383.0,2097.0,58811.0,1.6940603756193109
Fiat 999,Fiat,Coupe,B,33817,628,4,300,3,6.42,Hybrid,Petrol+Electric,1,0,963.0,1591.0,41772.0,1.203249222260629
Mini F7x,Mini,Coupe,B,37150,543,2,248,5,12.18,Petrol,Petrol,0,0,1827.0,2370.0,49000.0,1.4114529323654799
Jaguar DD-44,Jaguar,SUV,F,104595,713,6,450,4,11.51,Petrol,Petrol,0,0,1726.5,2439.5,116792.5,3.364226869455006
Mercedes-Benz S5x,Mercedes-Benz,Hatchback,C,41409,597,5,386,4,8.58,Diesel,Diesel,0,0,1287.0,1884.0,50829.0,1.4641375734531628
Toyota 222,Toyota,MPV,C,47096,394,5,503,5,5.9,Hybrid,Petrol+Electric,1,0,885.0,1279.0,53491.0,1.5408169143910588
Audi EE-9,Audi,SUV,B,31954,396,5,749,4,6.62,Hybrid,Diesel+Electric,1,1,993.0,1389.0,38899.0,1.120491992164996
Honda G44,Honda,SUV,D,60703,756,6,575,4,8.25,Diesel,Diesel,0,1,1237.5,1993.5,70670.5,2.0356751929945847
Rolls-Royce D99,Rolls-Royce,Wagon,C,50526,565,5,530,4,10.36,Diesel,Diesel,0,1,1554.0,2119.0,61121.0,1.7606002995736836
Alfa Romeo Z4 Pro,Alfa Romeo,Sedan,D,56131,575,5,549,4,9.02,Diesel,Diesel,0,0,1353.0,1928.0,65771.0,1.8945443023389792
BMW FF8,BMW,Coupe,C,51058,708,3,332,4,11.27,Diesel,Diesel,0,0,1690.5,2398.5,63050.5,1.81617985943081
Toyota 888,Toyota,Hatchback,A,31585,579,5,514,5,7.42,Diesel,Diesel,0,0,1113.0,1692.0,40045.0,1.1535027076852171
Fiat XX1,Fiat,Wagon,C,48200,717,5,805,4,7.41,Diesel,Diesel,0,1,1111.5,1828.5,57342.5,1.6517599953911741
Ford Q8x,Ford,Pickup,A,20807,479,3,0,4,7.59,Hybrid,Petrol+Electric,1,0,1138.5,1617.5,28894.5,0.8323107500864155
Skoda D1x,Skoda,Pickup,D,56718,454,5,0,3,7.77,Hybrid,Diesel+Electric,1,0,1165.5,1619.5,64815.5,1.8670209701578522
Mini V6x,Mini,MPV,B,37883,658,7,726,5,9.36,Petrol,Petrol,0,0,1404.0,2062.0,48193.0,1.388207166724277
Citroën A99,Citroën,Convertible,B,28721,394,2,231,3,12.87,Petrol,Petrol,0,0,1930.4999999999998,2324.5,40343.5,1.1621010485078926
Audi D5 Pro,Audi,Sedan,C,39957,672,5,543,5,5.0,Hybrid,Petrol+Electric,1,0,750.0,1422.0,47067.0,1.355772554441756
Opel CC-3,Opel,Pickup,B,33490,587,5,0,5,8.14,Petrol,Petrol,0,0,1221.0,1808.0,42530.0,1.2250835349694664
Volkswagen UU-88,Volkswagen,MPV,C,42638,464,8,591,5,13.77,Petrol,Petrol,0,0,2065.5,2529.5,55285.5,1.5925077773937089
Citroën D8x,Citroën,SUV,C,45676,663,6,660,3,8.6,Diesel,Diesel,0,1,1290.0,1953.0,55441.0,1.596986980066828
Mazda X2 Pro,Mazda,SUV,F,108931,590,6,571,4,5.0,Hybrid,Petrol+Electric,1,1,750.0,1340.0,115631.0,3.3307696739255674
Audi TT7,Audi,Hatchback,B,42066,479,5,507,3,13.1,Petrol,Petrol,0,0,1965.0,2444.0,54286.0,1.5637170180896416
Mercedes-Benz V4 Pro,Mercedes-Benz,Crossover,C,48908,566,7,480,3,5.0,Hybrid,Petrol+Electric,1,0,750.0,1316.0,55488.0,1.5983408226754234
Mercedes-Benz X5 Pro,Mercedes-Benz,Wagon,D,59684,730,5,725,5,8.74,Diesel,Diesel,0,1,1311.0,2041.0,69889.0,2.0131639589814494
BMW WW8,BMW,SUV,B,37078,580,6,555,4,6.92,Hybrid,Petrol+Electric,1,1,1038.0,1618.0,45168.0,1.3010715520221223
Mini Z11,Mini,SUV,D,49372,450,5,551,3,7.34,Hybrid,Petrol+Electric,1,1,1101.0,1551.0,57127.0,1.6455524830049544
Porsche X77,Porsche,Crossover,E,75753,473,5,657,4,10.58,Petrol,Petrol,0,1,1587.0,2060.0,86053.0,2.4787705956907478
Volkswagen M7x,Volkswagen,Hatchback,D,60194,617,5,455,5,10.91,Diesel,Diesel,0,0,1636.5,2253.5,71461.5,2.0584600760456273
Hyundai N3 Pro,Hyundai,MPV,E,76918,531,5,919,5,9.11,Diesel,Diesel,0,0,1366.5,1897.5,86405.5,2.4889244152552137
Hyundai TT2,Hyundai,Sedan,D,64861,637,5,587,3,10.57,Diesel,Diesel,0,0,1585.5,2222.5,75973.5,2.1884289664707914
DS Automobiles L88,DS Automobiles,Hatchback,C,40036,532,5,495,4,12.31,Petrol,Petrol,0,0,1846.5,2378.5,51928.5,1.495808848945731
Skoda KK-9,Skoda,Hatchback,E,86653,766,5,487,4,7.8,Diesel,Diesel,0,0,1170.0,1936.0,96333.0,2.7748876598686483
Citroën L66,Citroën,Coupe,B,26049,570,2,222,4,13.27,Petrol,Petrol,0,0,1990.5,2560.5,38851.5,1.119123746975458
Alfa Romeo UU-5,Alfa Romeo,Convertible,C,49202,690,4,293,3,8.39,Hybrid,Diesel+Electric,1,0,1258.5,1948.5,58944.5,1.6979058647309597
Vauxhall V1x,Vauxhall,Hatchback,D,61140,581,5,497,4,5.0,Hybrid,Petrol+Electric,1,0,750.0,1331.0,67795.0,1.952845949994239
Hyundai ZZ-55,Hyundai,Hatchback,E,74515,616,5,320,4,9.15,Diesel,Diesel,0,0,1372.5,1988.5,84457.5,2.4328119599032147
Lamborghini T11,Lamborghini,SUV,E,74627,647,7,751,5,8.54,Hybrid,Petrol+Electric,1,1,1280.9999999999998,1927.9999999999998,84267.0,2.4273245765641205
Peugeot II-88,Peugeot,Sedan,B,30512,565,5,492,4,14.55,Petrol,Petrol,0,0,2182.5,2747.5,44249.5,1.2746140108307409
Suzuki U77,Suzuki,Wagon,D,54625,604,5,645,5,13.37,Petrol,Petrol,0,1,2005.4999999999998,2609.5,67672.5,1.9493173176633252
Vauxhall T5x,Vauxhall,Hatchback,B,33025,736,5,394,4,8.29,Hybrid,Diesel+Electric,1,0,1243.4999999999998,1979.4999999999998,42922.5,1.236389561009333
Seat 777,Seat,Crossover,D,62163,667,6,574,3,6.44,Hybrid,Petrol+Electric,1,1,966.0000000000001,1633.0,70328.0,2.0258094250489687
Subaru AA-99,Subaru,SUV,D,54378,744,7,815,4,15.75,Petrol,Petrol,0,1,2362.5,3106.5,69910.5,2.0137832699619773
Seat S8,Seat,SUV,B,25453,362,6,774,3,13.09,Petrol,Petrol,0,1,1963.5,2325.5,37080.5,1.0681098052771056
Lamborghini W-Class,Lamborghini,SUV,D,56583,518,7,504,4,7.93,Diesel,Diesel,0,1,1189.5,1707.5,65120.5,1.8758065445327803
Saab S-Class,Saab,Hatchback,C,43225,449,5,501,3,6.9,Hybrid,Petrol+Electric,1,0,1035.0,1484.0,50645.0,1.458837423666321
Kia N-Class,Kia,Sedan,C,40952,585,5,490,4,8.18,Diesel,Diesel,0,0,1227.0,1812.0,50012.0,1.4406037561931098
Cupra 444,Cupra,Hatchback,F,105031,627,5,491,4,12.31,Petrol,Petrol,0,0,1846.5,2473.5,117398.5,3.3816827975573225
Alfa Romeo K2 Pro,Alfa Romeo,Hatchback,D,53609,657,5,461,3,8.35,Diesel,Diesel,0,0,1252.5,1909.5,63156.5,1.819233206590621
Skoda P4x,Skoda,Pickup,C,44753,799,4,0,5,9.37,Diesel,Diesel,0,0,1405.4999999999998,2204.5,55775.5,1.6066223067173637
Seat P-Class,Seat,Sedan,A,20993,531,5,550,4,10.14,Diesel,Diesel,0,0,1521.0,2052.0,31253.0,0.9002477243922111
Mercedes-Benz GG7,Mercedes-Benz,Sedan,B,42270,662,5,395,4,9.84,Diesel,Diesel,0,0,1476.0,2138.0,52960.0,1.5255213734301187
Opel S2 Pro,Opel,Hatchback,A,28744,574,5,387,3,7.97,Diesel,Diesel,0,0,1195.5,1769.5,37591.5,1.0828292430003457
BMW K9x,BMW,Wagon,C,42941,740,5,858,4,10.38,Diesel,Diesel,0,1,1557.0000000000002,2297.0,54426.0,1.567749740753543
Fiat I5,Fiat,MPV,C,53661,702,6,668,4,7.32,Diesel,Diesel,0,0,1098.0,1800.0,62661.0,1.8049602488765988
Audi AA3,Audi,Wagon,C,42750,500,5,783,3,6.12,Hybrid,Petrol+Electric,1,1,918.0,1418.0,49840.0,1.4356492683488882
Skoda N1 Pro,Skoda,Crossover,D,66080,709,7,542,4,9.23,Hybrid,Petrol+Electric,1,1,1384.5,2093.5,76547.5,2.2049631293927874
Ford FF2,Ford,Coupe,B,32784,603,4,224,4,5.0,Hybrid,Petrol+Electric,1,0,750.0,1353.0,39549.0,1.1392153473902524
Peugeot F7,Peugeot,SUV,C,45935,665,6,608,4,10.48,Petrol,Petrol,0,1,1572.0,2237.0,57120.0,1.6453508468717595
Nissan P11,Nissan,Coupe,E,70966,586,3,324,4,9.42,Petrol,Petrol,0,0,1413.0,1999.0,80961.0,2.332094711372278
Land Rover N5x,Land Rover,Coupe,B,35617,680,2,367,4,8.56,Diesel,Diesel,0,0,1284.0,1964.0,45437.0,1.30882014056919
Toyota U1 Pro,Toyota,Hatchback,D,53638,526,5,440,5,5.8,Hybrid,Petrol+Electric,1,0,870.0,1396.0,60618.0,1.7461113031455238
Renault S3,Renault,SUV,A,27963,392,6,622,4,11.5,Petrol,Petrol,0,1,1725.0,2117.0,38548.0,1.1103813803433575
Skoda S-Class,Skoda,Sedan,C,44227,548,5,409,4,7.48,Diesel,Diesel,0,0,1122.0,1670.0,52577.0,1.5144889964281598
Toyota RR2,Toyota,Hatchback,D,59577,693,5,491,4,11.93,Diesel,Diesel,0,0,1789.5,2482.5,71989.5,2.0736692015209126
Volvo AA-9,Volvo,Coupe,A,23388,556,4,374,4,10.06,Petrol,Petrol,0,0,1509.0,2065.0,33713.0,0.9711084226293352
Audi T9 Pro,Audi,Hatchback,C,42939,446,5,414,4,9.35,Petrol,Petrol,0,0,1402.5,1848.5,52181.5,1.5030965549026385
Alfa Romeo WW-1,Alfa Romeo,Wagon,E,80962,787,5,703,5,11.02,Petrol,Petrol,0,1,1653.0,2440.0,93162.0,2.6835464915312826
